applicant_id,full_name,ssn,date_of_birth,address,employer_name,annual_income,credit_score,loan_amount,loan_purpose,email,phone_number,time_at_address_months,time_at_employer_months,num_recent_inquiries,is_fraud
APP-005034,Brett Rivera,158-54-7581,2004-08-23,"822 John Hill Suite 013, Haynesville, MD 42634",Blue Harbor Health,112336,654,18500,debt_consolidation,tonya52@example.com,637-369-2303,110,186,3,0
APP-005035,Jennifer Horn,514-44-9530,1955-08-29,"2309 Wheeler Vista Suite 014, Macdonaldbury, WA 58612",Blue Harbor Health,76167,710,39500,debt_consolidation,andrew69@example.com,379-050-7075,219,54,4,0
APP-005036,Lauren Hamilton,588-63-6192,1966-09-07,"143 Adam Freeway Apt. 361, Teresahaven, GA 93221",Blue Harbor Health,88638,589,15000,medical,carolhogan@example.org,882-247-8710,105,94,2,0
APP-005037,Annette Vang,724-63-5905,1982-07-11,"415 Mahoney Hill, North Angelachester, MI 51199",UrbanCore Services,96158,625,40500,vacation,shannon98@example.org,470-859-1394,208,38,2,0
APP-005038,Anthony Chen,544-58-3056,1962-07-18,"641 Ryan Shore, Nicoleshire, AR 83303",UrbanCore Services,47869,724,19000,debt_consolidation,mwalker@example.com,029-474-8308,102,41,4,0
APP-005039,Frank Russell,702-59-3254,1985-08-27,"076 Powell Flat Suite 960, Lake Eddie, MI 79358",Summit Financial Group,213012,561,38000,moving,moyerbryan@example.org,586-150-1535,149,24,2,1
APP-005040,Christopher Lester,643-38-6800,1972-08-13,"1116 Jeanette Union, Port Vanessaside, CO 34797",Greenline Telecom,42832,658,10500,moving,bbryant@example.org,584-221-3221,2,0,2,1
APP-005041,Beth Brown,533-34-4608,1978-05-20,"54577 Maria Mews, Knightville, IN 43307",Atlas Construction,201681,533,29000,major_purchase,andrew79@example.com,113-401-6288,92,223,3,1
APP-005042,Sandra George,477-84-9255,1953-06-29,"9067 Bridget Estates Suite 038, Rojasberg, FL 22321",Blue Harbor Health,97289,715,37000,moving,herreraalexander@example.org,685-710-0902,17,154,5,0
APP-005043,Kristen Reid,743-62-9894,1998-03-26,"317 Todd Mall Apt. 248, Sullivanberg, MA 83238",Silver Oak Pharmacy,103449,599,16500,major_purchase,danny72@example.org,322-625-4297,101,217,8,0
APP-005044,Tim Stevens,461-42-9288,1956-03-29,"80510 Adams Forge, Vargasport, NH 99648",Greenline Telecom,29105,810,43000,major_purchase,joan39@example.net,171-310-1975,161,176,7,1
APP-005045,Jesus Gonzalez,776-43-4080,1991-05-03,"8284 Martinez Tunnel Suite 634, South Cheryl, CT 55163",BrightPath Education,117148,777,40000,home_improvement,hillmichelle@example.net,351-619-3542,175,224,0,0
APP-005046,Melissa Clark,650-83-3794,1980-09-12,"PSC 7217, Box 9863, APO AA 56216",Redwood Manufacturing,89953,608,34000,vacation,lserrano@example.org,830-244-3516,62,102,6,1
APP-005047,Melanie Reed,624-53-7483,1972-11-15,"3580 Ward Road, Rachaelbury, FM 44620",BrightPath Education,77706,538,23000,home_improvement,juan12@example.org,906-043-5208,170,42,3,0
APP-005048,Annette White,709-49-1942,1981-11-17,"06899 Wilson Terrace Apt. 614, Collinshaven, KS 95559",Crescent Energy,109923,825,56500,vacation,cody37@example.com,769-849-7904,149,171,3,0
APP-005049,Shannon Le,778-22-5657,1990-09-26,"16665 Brown Plains Apt. 148, New Shannon, LA 03843",Silver Oak Pharmacy,63588,659,33500,vacation,vmccarthy@example.com,887-816-0078,126,145,2,0
APP-005050,Jessica Robinson,467-73-4314,1953-11-19,"83973 Philip Camp, Stephaniehaven, VI 86963",North Ridge Logistics,20008,834,24000,home_improvement,gonzalezheather@example.org,717-455-1249,190,13,5,1
APP-005051,Ethan Simpson,767-57-7415,1990-09-11,"592 Jessica Springs, East Marymouth, AR 90721",Crescent Energy,159965,724,20500,wedding,jcopeland@example.org,019-958-5262,84,107,5,0
APP-005052,Teresa Hall,138-38-1369,2001-05-07,"USS Harris, FPO AE 47134",Atlas Construction,97502,675,363000,major_purchase,kenneth11@example.org,132-237-4194,211,147,5,1
APP-005053,Joan Allen,701-68-2481,1976-11-26,"841 Weaver Pike Apt. 980, South Philip, PR 36357",Crescent Energy,113684,618,62500,major_purchase,othomas@example.net,400-354-6384,101,125,9,1
APP-005054,Breanna Barrett,110-34-1349,2004-03-21,"3303 Spencer Forks Apt. 866, Proctorhaven, AS 42786",Peakstone Retail,147455,830,75000,small_business,macdonaldandrew@example.com,745-451-1414,3,2,1,1
APP-005055,Mitchell Gray,766-87-9181,1995-07-07,"81493 Holly Way, New Robertport, GA 98667",Summit Financial Group,119662,765,53500,education,harperangela@example.net,075-916-9928,61,158,3,0
APP-005056,Jessica Miller,723-23-9736,1987-08-21,"18783 Cheryl Station Suite 056, Matthewberg, GU 97702",Blue Harbor Health,107509,737,23500,vacation,campbellmichael@example.net,158-983-0619,183,104,3,0
APP-005057,Joseph Peterson,646-90-6639,1972-09-19,"746 Brianna Extension, East Jessica, SD 97035",Blue Harbor Health,122926,635,46500,home_improvement,scottwells@example.org,288-126-1512,33,168,9,0
APP-005058,Tristan Poole,712-16-3496,1980-09-16,"USCGC Blake, FPO AP 66896",Blue Harbor Health,85272,677,18000,debt_consolidation,crystalmiller@example.net,883-775-6935,216,210,5,0
APP-005059,Jason Shelton,573-71-3663,1961-06-11,"USS Williams, FPO AA 73179",UrbanCore Services,132892,792,36500,wedding,smithmarcia@example.net,747-747-5823,207,227,1,0
APP-005060,James Brown,642-76-3856,1971-08-13,"61943 Torres Extension Apt. 300, East Anthony, MA 71817",Redwood Manufacturing,96752,602,10500,small_business,gonzalezcarl@example.com,000-072-7458,103,59,8,0
APP-005061,Cody Perkins,157-30-7915,2004-07-13,"114 Victor Alley Apt. 567, Martinezfurt, DC 20070",UrbanCore Services,36405,659,10500,home_improvement,yjohnson@example.com,283-159-0809,199,38,3,0
APP-005062,Benjamin Benton,799-37-5186,1990-03-19,"1135 Brandy Heights Apt. 496, Deanfort, OH 23718",Atlas Construction,146030,731,16500,moving,perezmichael@example.org,215-269-0082,83,191,3,0
APP-005063,Joshua Rodgers,455-10-8070,1959-05-29,"27545 Tina Route Suite 675, Alexshire, OK 63083",Atlas Construction,110982,764,14500,major_purchase,melinda11@example.org,367-614-8969,76,104,2,0
APP-005064,Joshua Madden,774-74-9162,1967-03-27,"328 Dickson Wells, Brandtport, WV 41141",Crescent Energy,63244,675,16000,education,kathy65@example.com,326-415-9700,18,14,2,1
APP-005065,Lisa Gonzalez,564-96-8836,1965-10-25,"1390 Brewer Loop Apt. 359, East Williamburgh, MT 74435",Atlas Construction,20983,812,20000,vacation,efoley@example.org,088-007-0222,227,195,6,1
APP-005066,Colleen Camacho,520-36-5673,1962-09-14,"PSC 5620, Box 4210, APO AE 78453",Peakstone Retail,40715,597,16000,debt_consolidation,ortizjoseph@example.net,980-778-6539,169,20,8,0
APP-005067,Evelyn Logan,154-63-9600,2001-08-25,"1377 Stacy Parks, Ericchester, WY 45839",UrbanCore Services,41838,672,20000,debt_consolidation,hsmith@example.net,583-731-4719,23,133,5,0
APP-005068,Cody Rodriguez,538-40-1667,1963-03-14,"6972 Stephanie Forge, Walkerburgh, AL 27705",Redwood Manufacturing,18660,849,31000,major_purchase,terry39@example.com,062-542-8150,105,42,2,1
APP-005069,Katherine Miles,742-62-7801,1997-11-17,"PSC 7003, Box 9532, APO AA 19093",Crescent Energy,30587,823,39000,wedding,xmarks@example.org,842-618-6333,212,99,3,1
APP-005070,Jamie Caldwell,594-79-7162,1972-07-05,"561 Diane Street Suite 778, Whitemouth, WI 46708",Blue Harbor Health,67993,702,246000,debt_consolidation,graceglass@example.net,367-092-8129,185,47,2,1
APP-005071,Jenny Rogers,568-40-5263,1961-05-15,"755 Johnson Mountain Apt. 367, North Samantha, AR 68441",UrbanCore Services,200894,525,42500,wedding,hoodchristine@example.com,787-322-3546,187,184,5,1
APP-005072,Eric Avila,608-43-8273,1978-10-16,"40426 Sherri Wall, Bullockburgh, MI 56209",Redwood Manufacturing,84413,659,37000,debt_consolidation,yjackson@example.com,929-285-5150,2,0,4,1
APP-005073,Philip Miller Jr.,159-57-7170,2003-03-04,"8664 Hines Stravenue Apt. 137, Rossshire, PW 51499",BrightPath Education,87178,688,173000,major_purchase,laura04@example.net,932-892-6246,59,85,1,1
APP-005074,Matthew Taylor,707-11-2876,1988-02-06,"Unit 4009 Box 9150, DPO AE 73111",Atlas Construction,173094,542,18500,education,richardharmon@example.org,181-443-4825,49,66,9,1
APP-005075,Travis Carroll,724-10-8529,1986-11-09,"Unit 1034 Box 3060, DPO AP 71864",Peakstone Retail,128671,568,31000,major_purchase,gary92@example.org,998-529-1166,55,40,9,0
APP-005076,Kevin Browning Jr.,517-78-4505,1955-05-25,"1296 Crystal Flats, Donaldport, CA 04096",Atlas Construction,190909,761,35500,debt_consolidation,garrettkimberly@example.com,483-320-2047,174,25,0,0
APP-005077,Robert Velasquez DDS,600-86-4982,1976-08-18,"9039 Swanson Street Suite 798, East Cameron, NH 03083",North Ridge Logistics,151138,715,71500,auto,bsmith@example.org,188-479-8052,28,107,2,0
APP-005078,Beverly Harvey,479-24-2281,1955-04-29,"3356 Dawn River Apt. 245, Lake Nicholas, PR 27800",Pioneer Foods,46080,555,7000,vacation,hthompson@example.org,740-983-0758,99,155,8,0
APP-005079,Tina Mccarthy,702-13-5069,1983-11-08,"6460 Aguilar Brook Suite 225, New Deborah, SD 06276",Pioneer Foods,102754,771,33000,auto,pmcintyre@example.net,093-808-9575,53,53,0,0
APP-005080,Sharon Hooper,473-30-3970,1957-04-03,"703 Hess Knolls, Bakerfurt, SD 35629",Redwood Manufacturing,135900,563,74000,education,drocha@example.net,893-542-5812,151,96,4,0
APP-005081,Joseph Santos,600-54-3896,1976-09-12,"76087 Karen Passage, Benjaminchester, AS 69299",Silver Oak Pharmacy,140596,613,40000,medical,pphillips@example.com,808-908-3105,13,189,4,0
APP-005082,Andrew Stewart,499-18-4082,1957-01-30,"61008 Breanna Lodge, Calhounport, OR 15290",Silver Oak Pharmacy,20521,794,75000,wedding,lewisdonna@example.com,454-335-5731,217,104,1,1
APP-005083,Michael Anderson,669-24-8907,1983-08-14,"222 Yoder Springs Apt. 408, New Dorothytown, MP 19008",Peakstone Retail,193929,521,15500,auto,wayala@example.com,421-592-0175,182,156,2,1
APP-005084,Thomas Washington,664-80-7781,1986-03-21,"0716 Williams Street Apt. 586, Williamshaven, AK 97702",Blue Harbor Health,125484,789,41000,vacation,daniel85@example.com,170-186-6506,94,25,0,0
APP-005085,Ronnie Houston,786-35-3450,1999-07-28,"45359 Peter Freeway, North Jessica, OK 70731",Redwood Manufacturing,66003,664,27500,medical,jyoung@example.com,629-242-3688,57,93,1,0
APP-005086,Russell Rodriguez,683-50-8834,1984-06-21,"343 Daniel Estates, North Donaldview, WY 44304",North Ridge Logistics,113333,678,29000,vacation,masonsamuel@example.org,859-209-2527,116,99,2,0
APP-005087,Brittany Nguyen,798-19-2138,1995-05-16,"80115 David Parks Suite 433, Westfurt, VA 15709",Silver Oak Pharmacy,151736,787,62500,vacation,ashley20@example.net,182-900-4682,153,46,1,0
APP-005088,Laura Reilly,529-59-9014,1960-01-24,"Unit 6073 Box 9748, DPO AE 57965",Blue Harbor Health,53709,679,113000,major_purchase,lthomas@example.org,882-403-0733,128,19,4,1
APP-005089,Robin Hurley,541-63-3654,1968-08-01,"7762 Teresa Bypass, Allisonfurt, TX 73724",Blue Harbor Health,137713,743,13500,debt_consolidation,xbrown@example.org,721-635-2068,44,43,1,0
APP-005090,Kristin Bryant,488-38-3000,1953-07-18,"0188 Hudson Square, East Timothymouth, MP 30083",Greenline Telecom,152120,673,53500,small_business,jacoblewis@example.net,543-760-1140,10,201,5,0
APP-005091,Kathryn Martinez,656-86-3744,1975-04-02,"26558 Justin Trace, Danielleside, WY 69337",Summit Financial Group,182858,790,73000,debt_consolidation,dixondean@example.com,094-933-0615,90,211,3,0
APP-005092,Benjamin Valenzuela,612-77-8379,1973-02-05,"43026 Dorothy Harbors Apt. 185, West Sandraview, CO 99534",UrbanCore Services,98120,557,29500,home_improvement,bakerangela@example.org,530-422-8244,124,42,5,0
APP-005093,Kathleen Nguyen,452-85-1112,1956-01-08,"2466 Andrew Path Apt. 761, Ricardobury, VT 97229",North Ridge Logistics,126604,679,40000,vacation,johnnyramirez@example.org,436-030-3074,135,126,4,0
APP-005094,Jeremy Rice,789-77-7033,1990-08-27,"764 Christopher Mission Apt. 505, New Dustin, GU 66075",Peakstone Retail,132181,638,48000,moving,arthur47@example.org,609-710-8784,230,122,5,0
APP-005095,Shawn Ramos,108-38-3007,2005-01-06,"1581 Eric Extensions, East Ryan, KS 45388",Silver Oak Pharmacy,27710,831,53500,vacation,mary77@example.net,230-123-5395,54,240,3,1
APP-005096,Kyle Jacobson,625-31-4652,1974-10-22,"514 Deborah Orchard Suite 064, Port Arthurhaven, ND 52596",Summit Financial Group,158714,732,39500,auto,james49@example.com,729-894-2200,91,213,3,0
APP-005097,Russell Diaz,517-77-3494,1956-01-28,"462 Parrish Trafficway, Kevinport, WI 49705",Atlas Construction,200520,559,10000,home_improvement,christopher75@example.net,495-966-6743,98,208,9,1
APP-005098,David Fox,563-87-8100,1960-12-19,"812 Burns Isle, Lake Christopher, MN 17576",Redwood Manufacturing,121519,833,23500,major_purchase,pmcbride@example.com,858-592-6587,176,121,0,0
APP-005099,Mary Snow,163-73-6416,2002-07-08,"16027 Foster Corners Apt. 058, Derrickhaven, PW 93830",Summit Financial Group,191492,783,60500,wedding,amymays@example.org,711-099-8379,40,217,0,0
APP-005100,Daniel Melendez,653-15-8003,1992-09-20,"247 Holt Rue Apt. 084, West Caleb, NH 34433",Atlas Construction,102733,774,31000,home_improvement,duffydanielle@example.net,936-376-1333,63,100,3,1
APP-005101,Pamela Austin,556-63-4301,1965-11-30,"77851 Simmons Trace, New Staceymouth, NJ 04844",Blue Harbor Health,147717,646,29500,major_purchase,brianelliott@example.com,092-440-1128,151,228,3,0
APP-005102,Sydney Rasmussen,662-73-1772,1983-04-21,"425 Cynthia Drive Apt. 567, Nicholasview, MI 20721",Atlas Construction,114017,659,47500,auto,smithjanet@example.org,542-770-4596,105,79,3,0
APP-005103,Bryan Cruz,663-58-7975,1982-12-19,"595 Stuart Street Apt. 500, South Emily, PR 75277",Blue Harbor Health,124187,628,20500,education,michelle26@example.com,762-696-8269,79,218,2,0
APP-005104,Victoria Powell,572-69-2955,1962-08-21,"5557 Matthew Trail, Teresaton, IN 46979",Greenline Telecom,94602,684,14500,small_business,bianca48@example.net,034-007-4400,2,2,1,1
APP-005105,Tracy Butler,663-77-8852,1986-09-10,"4790 Sanders Port Apt. 190, Kevinport, SC 05354",Crescent Energy,181534,781,73000,small_business,mitchell01@example.org,343-931-4159,211,81,2,0
APP-005106,Kayla Garcia,146-24-4862,2000-03-19,"34474 Little Flat Apt. 298, Washingtonmouth, KY 17291",Summit Financial Group,141592,721,33000,small_business,xpeck@example.com,133-423-8531,58,47,1,0
APP-005107,Douglas Brown,713-82-4594,1988-12-31,"82818 Carol View Apt. 635, Anthonyburgh, SD 84177",Crescent Energy,99807,763,16500,moving,akramer@example.net,167-804-4634,238,74,0,0
APP-005108,Jesse Ramirez,720-71-3586,1989-11-23,"USS Jones, FPO AP 63801",North Ridge Logistics,96214,720,44500,auto,andrea91@example.com,976-053-5390,138,208,2,0
APP-005109,Alicia Robbins,114-58-7970,2002-10-31,"166 Paige Highway Suite 368, Gomezbury, MS 81655",Crescent Energy,156929,807,23000,major_purchase,rfleming@example.net,399-969-7882,134,137,2,0
APP-005110,Michael Ramirez,686-44-8978,1984-03-23,"38900 Hill Orchard, North Diana, IA 63240",BrightPath Education,64063,677,13000,education,barbara74@example.net,222-289-2990,208,159,4,0
APP-005111,Jorge Grant,628-29-6571,1979-04-02,"033 Bowers Meadow, East Alyssa, DC 78433",Summit Financial Group,131318,784,35000,medical,johnsonmegan@example.org,038-277-6313,74,221,1,0
APP-005112,Edward Howell,729-72-3864,1987-12-18,"720 Ryan Trail Suite 172, Ryantown, WA 34907",Blue Harbor Health,110650,650,12500,small_business,charleneperez@example.org,443-438-2707,228,166,5,0
APP-005113,Anthony Nelson,154-90-6594,2001-02-12,"30973 Palmer Land Suite 326, Lake Derekview, PW 48358",UrbanCore Services,64595,786,30000,medical,brownaaron@example.org,355-478-1882,10,48,1,0
APP-005114,Grace Jordan,774-16-9678,2000-07-10,"25488 Johnny Lock Apt. 278, South Leroyshire, PA 60070",Summit Financial Group,45768,665,15500,major_purchase,jenkinsalfred@example.org,150-315-0995,110,193,3,1
APP-005115,Michael Holland,796-43-4817,1957-09-01,"26676 Jenkins Wall Suite 898, Michaelberg, SC 56427",North Ridge Logistics,67881,725,29000,auto,ywilliams@example.org,012-595-8107,91,144,4,1
APP-005116,Joseph Sanders,768-85-8536,1996-02-13,"642 Donald Radial, Wilkersonchester, AZ 82211",Redwood Manufacturing,60412,584,27000,home_improvement,riverabrittany@example.org,127-757-7945,66,212,8,0
APP-005117,Scott Weaver,618-39-7920,1972-06-04,"199 Emily Extensions, Port Davidstad, VT 82919",BrightPath Education,92211,647,47500,debt_consolidation,barbaradiaz@example.org,806-438-8564,0,1,4,1
APP-005118,Sarah Costa,603-25-3856,1972-05-14,"3010 Butler Court Suite 852, Hendersonborough, SC 54350",Pioneer Foods,120234,661,17000,education,davistiffany@example.net,863-602-9806,133,167,1,0
APP-005119,James Jackson,592-55-9535,1974-08-05,"952 Walter Glens, Greenport, RI 51557",Blue Harbor Health,24599,564,3000,auto,kari11@example.org,501-174-7337,88,24,9,0
APP-005120,Richard Mckinney,127-14-5187,2003-12-07,"4789 Ross Ramp, Port Daniel, DC 06849",UrbanCore Services,83600,656,16000,education,richardrobles@example.com,237-882-1023,187,91,4,0
APP-005121,Carol Jacobs,709-45-6322,1988-08-06,"9589 James Cove, Ramoston, IN 66847",Pioneer Foods,117925,833,53500,medical,hunterroberts@example.com,041-834-9006,92,191,2,0
APP-005122,Stacy Long,591-15-4649,1975-07-25,"267 Angel Ville Suite 260, Lake Douglas, PA 36097",Silver Oak Pharmacy,103641,676,20500,debt_consolidation,meyersjoseph@example.com,911-326-7300,0,1,3,1
APP-005123,Susan Anderson,752-56-5054,1993-04-17,"7383 Selena Ramp Apt. 160, Lake Reneemouth, OH 12161",Silver Oak Pharmacy,55037,562,117000,debt_consolidation,vhall@example.com,272-130-4522,109,213,3,1
APP-005124,Gregory Miller,533-21-3229,1963-08-21,"12799 Yoder Junctions, Port Matthewbury, GA 44829",Greenline Telecom,116297,730,50500,moving,troy01@example.com,898-162-9714,211,28,2,0
APP-005125,Kevin Mora,488-59-6700,1956-12-24,"449 Garrett Meadow, East George, ND 04052",BrightPath Education,137559,714,30000,major_purchase,boyleedward@example.com,925-360-7206,32,143,2,0
APP-005126,Nicole Clark,790-34-8470,1992-10-11,"835 Heather Alley Suite 837, North Kathleenburgh, OH 40017",Silver Oak Pharmacy,130114,522,49500,moving,hmarshall@example.net,525-671-2965,167,72,3,0
APP-005127,Brooke Parker,611-26-3496,1975-04-03,"077 Russo Key Apt. 511, South Nathan, MT 83441",Atlas Construction,83490,610,241500,wedding,harrisjeremy@example.com,769-249-5742,226,88,6,1
APP-005128,Tasha Ford,730-83-2494,1993-06-18,"16834 Alexandra Roads, New Danielle, NH 76579",Atlas Construction,93789,765,21000,medical,oscott@example.net,017-857-8112,105,15,3,0
APP-005129,Kathleen Davis,567-89-5870,1962-01-12,"89256 Phillips Ports, Hallside, OK 43933",North Ridge Logistics,96133,697,12000,debt_consolidation,sarahkelley@example.org,995-588-6144,148,31,3,0
APP-005130,Brenda Cantu,777-44-5458,1998-01-27,"55461 Shaun Forks, North Mirandatown, MT 07254",Greenline Telecom,81520,825,21500,moving,duncanjodi@example.com,144-236-5990,91,117,3,0
APP-005131,Julia Martinez,137-12-1743,2003-02-20,"USNS Kelly, FPO AA 22550",Blue Harbor Health,125310,769,19500,moving,ccook@example.com,516-853-9682,98,100,1,0
APP-005132,David Cunningham MD,541-85-5428,1968-05-23,"125 Brittany Mission Suite 686, Port Melissaton, AR 90948",Peakstone Retail,62265,687,208000,debt_consolidation,nicolehancock@example.com,240-873-6497,12,167,1,1
APP-005133,Olivia Miller,552-32-4070,1965-08-12,"2042 Lawson Parkway, Brittanymouth, AR 07622",North Ridge Logistics,127271,769,28000,wedding,blakebrandon@example.net,319-925-0783,40,204,1,0
